학교명,lat,lon,등급
연희중학교,37.5795872821657,126.918791837695,상
용문중학교,37.5886903262008,127.024660795253,하
마포중학교,37.5600277060889,126.85286487714,중
항동중학교,37.4828380762731,126.82037207979,중
경수중학교,37.5395090367488,127.059271203056,중
휘문중학교,37.5052894535671,127.061993880621,중
선유중학교,37.5332864654562,126.894300682029,중
언남중학교,37.4723026220168,127.043757102066,중
보성중학교,37.5200898870034,127.135729296295,하
상원중학교,37.6717249831458,127.059783582989,중
재현중학교,37.6612906377296,127.080799772038,중
양천중학교,37.5190011611899,126.830550787,상
신원중학교,37.5370924963028,126.82484194889,상
대림중학교,37.4921386164499,126.906943001077,중
상신중학교,37.5897854748773,126.906424934661,중
풍성중학교,37.5252777887983,127.113130689958,중
영등포중학교,37.5080854131193,126.933143709837,중
선덕중학교,37.6562750160952,127.026703057445,상
광남중학교,37.5408304051926,127.101643877784,상
신림중학교,37.4703273364656,126.946003990797,중
동성중학교,37.5849699592551,127.003097645534,중
종암중학교,37.5929705982625,127.031747584508,중
성심여자중학교,37.534209370461,126.95459335968,하
중동중학교,37.4885699031176,127.078681867052,상
숭인중학교,37.5738482581785,127.043896480723,중
연북중학교,37.5775532912341,126.938295387125,중
신연중학교,37.582676783216,126.940382004992,하
송정중학교,37.5531580711075,126.815243549144,중
덕산중학교,37.6022573973254,126.904677132229,중
문일중학교,37.4489152569278,126.898720653088,중
신양중학교,37.5336522682692,127.063425269386,하
화계중학교,37.6325180593561,127.009709077901,중
서일중학교,37.4985298571843,127.023220688907,하
송파중학교,37.4959246234885,127.129932432189,상
단국대학교사범대학부속중학교,37.4956174948977,127.057768228297,중
광희중학교,37.5511545255411,127.033980048989,상
마곡하늬중학교,37.5581678959806,126.820984775861,중
한산중학교,37.5289027355132,127.140303398101,하
신일중학교,37.627967222367,127.028403050284,중
경성중학교,37.563510635781,126.919166278819,중
국사봉중학교,37.493532631943,126.944055659373,중
강남중학교,37.5027626308253,126.923346619702,중
명지중학교,37.5849113531243,126.927090249447,상
시흥중학교,37.4462950730433,126.905082280209,상
잠신중학교,37.5160817484345,127.088243186371,상
용문중학교,37.5886903262008,127.024660795253,중
경일중학교,37.5438083798316,127.047853796815,하
휘경여자중학교,37.5819005156881,127.067434080061,중
안천중학교,37.4595242629201,126.887498771184,중
목일중학교,37.5135084946262,126.874268759045,상
연서중학교,37.5870193121654,126.909276587676,하
노원중학교,37.6493611386676,127.059691996616,중
전농중학교,37.5820442761539,127.059279434844,중
공릉중학교,37.6221359473952,127.083501333421,상
광성중학교,37.5486975552073,126.935969575594,중
서문여자중학교,37.4889197255873,126.984545759343,중
동작중학교,37.4954619461448,126.977801624632,중
동원중학교,37.6038226403943,127.109498124672,중
한영중학교,37.5490844724681,127.156927612469,상
신정여자중학교,37.5384117486135,126.85717155125,중
성산중학교,37.5473163695853,126.916562846457,중
건국대학교사범대학부속중학교,37.5417240729902,127.081597057268,중
염경중학교,37.5545378116366,126.870529242403,중
서울대학교사범대학부설중학교,37.5958204696388,127.039133268006,중
경인중학교,37.4984656617815,126.853672529481,상
성덕여자중학교,37.5498545397762,127.141541303447,중
노일중학교,37.6722888633529,127.053889693074,중
신반포중학교,37.5062653180781,126.996124207907,상
여의도중학교,37.5239802029958,126.935753141866,상
개운중학교,37.5946266547149,127.024842114657,하
백운중학교,37.6562806786387,127.035622286787,중
신양중학교,37.5336522682692,127.063425269386,하
압구정중학교,37.5302422355471,127.033002687736,중
도곡중학교,37.4922937289635,127.044785558988,중
서라벌중학교,37.6569840292148,127.011488328327,중
구암중학교,37.4927662360841,126.949035651603,상
화원중학교,37.5362140896668,126.842413481543,중
상계제일중학교,37.6610756041689,127.078078515184,상
영원중학교,37.5149741902707,126.913646864883,중
인헌중학교,37.4726962122999,126.968840224171,상
오남중학교,37.4870596923458,126.837248973616,중
송곡여자중학교,37.6066890425626,127.105145451077,하
오류중학교,37.5077291918003,126.846523985639,중
동마중학교,37.5628025060626,127.040351173206,중
대치중학교,37.4845775128634,127.047065232332,중
시흥중학교,37.4462950730433,126.905082280209,중
백석중학교,37.5482909098797,126.858953909893,중
한울중학교,37.4624053084957,126.907170322675,중
행당중학교,37.5545540364985,127.041963387397,중
화곡중학교,37.5484055955739,126.832657307166,중
신창중학교,37.6285588034653,127.047477602261,하
등명중학교,37.5601933510779,126.843304086976,중
동구여자중학교,37.5941065881018,127.008215538987,중
예일여자중학교,37.6109458980893,126.914792838283,하
신일중학교,37.627967222367,127.028403050284,상
서운중학교,37.4939485124964,127.024538241332,중
개원중학교,37.4915905275033,127.071900307455,상
구룡중학교,37.4862129389068,127.056507505045,상
중평중학교,37.6369763760003,127.062335387205,상
도곡중학교,37.4922937289635,127.044785558988,중
인왕중학교,37.5921766077533,126.951676034823,중
양동중학교,37.5483687522185,126.868717203675,상
대광중학교,37.5779546698355,127.025323479801,중
한산중학교,37.5289027355132,127.140303398101,하
충암중학교,37.5846402882465,126.921809482886,상
강현중학교,37.5031159857549,126.930756309893,중
삼성중학교,37.4676058987272,126.942513213832,하
서일중학교,37.4985298571843,127.023220688907,상
영동중학교,37.465986287158,127.025140749981,상
당산서중학교,37.5324839425003,126.898825095957,중
동국대학교사범대학부속여자중학교,37.5419293578309,127.086973061678,중
방화중학교,37.5643347062636,126.807106919786,중
역삼중학교,37.4959294910052,127.04861289161,상
서울체육중학교,37.5223303821085,127.129822552593,하
명지중학교,37.5849113531243,126.927090249447,상
대명중학교,37.5063189430786,127.060778124521,중
청담중학교,37.5286597910311,127.044810120535,중
보성여자중학교,37.5430815444968,126.984284175086,중
구의중학교,37.5428503028479,127.078840375276,중
대신중학교,37.573123769216,126.96125454884,중
대영중학교,37.5034378363342,126.905208015838,중
삼성중학교,37.4676058987272,126.942513213832,하
신명중학교,37.5418144867925,127.149291882662,하
구암중학교,37.4927662360841,126.949035651603,상
구산중학교,37.6098720248468,126.90948871144,상
세곡중학교,37.4719807276618,127.091886154779,상
덕성여자중학교,37.5777859821946,126.981909156246,하
정의여자중학교,37.6533558400471,127.032427255133,중
당산중학교,37.5320330761599,126.907614032983,중
연천중학교,37.6275452130621,126.925819848355,중
사당중학교,37.4877611854985,126.968540661313,중
신천중학교,37.5162500127349,127.079283389854,중
동성중학교,37.5849699592551,127.003097645534,하
구암중학교,37.4927662360841,126.949035651603,중
숭실중학교,37.5932748232178,126.902403937432,중
용강중학교,37.5215769321647,126.975485292591,상
문성중학교,37.4754682009333,126.908493841535,하
연신중학교,37.62353926398,126.924287913377,상
원촌중학교,37.5063251046839,127.014699724248,상
동명여자중학교,37.5686154223912,126.962252871841,하
방배중학교,37.494868265986,126.997827018537,상
백운중학교,37.6562806786387,127.035622286787,하
신일중학교,37.627967222367,127.028403050284,하
아현중학교,37.5564007056196,126.9565000215,중
상일중학교,37.5485874781342,127.170823536325,상
신광여자중학교,37.5428998795519,126.969447523164,중
전일중학교,37.5825001768201,127.058379516351,하
덕산중학교,37.6022573973254,126.904677132229,중
중앙대학교사범대학부속중학교,37.503629418993,126.961732578732,상
구산중학교,37.6098720248468,126.90948871144,상
증산중학교,37.5838153929282,126.904939878075,중
하계중학교,37.6413699077314,127.072333564792,상
덕원중학교,37.5486225773288,126.829024518952,하
문창중학교,37.4958609410012,126.922405470441,중
대성중학교,37.6231422778381,126.909790703133,중
한양대학교사범대학부속중학교,37.5619188387132,127.042324044658,중
경원중학교,37.5115815961934,127.009018254738,상
가재울중학교,37.5750983516219,126.909974232219,상
대청중학교,37.490348545788,127.058033515123,상
상현중학교,37.4941557795456,126.960607735677,상
고덕중학교,37.5603584289834,127.161761886139,상
월곡중학교,37.6069816253061,127.048258795639,중
수락중학교,37.6831446942923,127.054808336792,중
경수중학교,37.5395090367488,127.059271203056,중
대경중학교,37.5563732600255,127.016979156363,중
창천중학교,37.5549178201995,126.939295148137,중
성일중학교,37.5818502321361,127.033850440748,중
월곡중학교,37.6069816253061,127.048258795639,중
북악중학교,37.6070090504822,127.001609529397,중
강남중학교,37.5027626308253,126.923346619702,하
천호중학교,37.5465192580007,127.139697961268,중
삼성중학교,37.4676058987272,126.942513213832,하
개웅중학교,37.48752689616,126.851071080046,중
서운중학교,37.4939485124964,127.024538241332,상
중랑중학교,37.6053508856521,127.08079279277,중
전일중학교,37.5825001768201,127.058379516351,중
신천중학교,37.5162500127349,127.079283389854,상
세륜중학교,37.5089331446047,127.131246387027,중
영남중학교,37.4978721812656,126.895836459703,중
금호여자중학교,37.5580382015709,127.020461206678,중
신현중학교,37.6044645795756,127.091532797561,상
상일중학교,37.5485874781342,127.170823536325,중
윤중중학교,37.518930212016,126.924123155746,중
방학중학교,37.6654512192487,127.030859014878,중
중계중학교,37.6556269059244,127.074900383387,상
우신중학교,37.4949023087281,126.826353599765,중
도봉중학교,37.6708838426227,127.045871656464,중
경신중학교,37.5922022663657,126.999531005507,하
대방중학교,37.4954367843295,126.91301619957,상
문정중학교,37.4883919978179,127.130286303121,중
숭의여자중학교,37.507364139341,126.92924328346,중
양화중학교,37.5195479164417,126.895940834494,하
신도중학교,37.6329931167171,126.930713128967,상
영락중학교,37.5969602955013,126.925180316438,중
원묵중학교,37.6178416319695,127.084553885966,상
양정중학교,37.5353922607054,126.887734285049,중
풍납중학교,37.5253505135011,127.115628322635,중
광운중학교,37.6192431974844,127.056540751938,중
성암여자중학교,37.6204135324231,127.023905892641,중
천왕중학교,37.4826544228754,126.837333603453,상
신명중학교,37.5418144867925,127.149291882662,중
인수중학교,37.6437719058609,127.009667145786,중
영서중학교,37.4897523897016,126.89491012521,상
태랑중학교,37.6269609216049,127.09080728109,상
신도중학교,37.6329931167171,126.930713128967,중
신길중학교,37.5020345359595,126.915435514602,상
백운중학교,37.6562806786387,127.035622286787,중
중화중학교,37.584503792183,127.094560803284,중
남성중학교,37.4790082237647,126.97241407945,중
성사중학교,37.5680910963856,126.912682985472,중
은성중학교,37.4883484513575,127.035021467585,중
남성중학교,37.4790082237647,126.97241407945,중
언북중학교,37.5194111496903,127.033490549669,중
북서울중학교,37.6815704209468,127.042573542277,중
연서중학교,37.5870193121654,126.909276587676,중
성서중학교,37.5627873046831,126.907952181324,중
봉화중학교,37.5958275306695,127.104315557629,중
환일중학교,37.5537559309443,126.962588449936,하
한강중학교,37.5236119183008,126.992790867047,중
상암중학교,37.5790569198061,126.887550793573,상
효문중학교,37.6526987118348,127.0184004627,하
신남중학교,37.520773887801,126.847826214409,하
봉림중학교,37.4811981682395,126.937702673305,하
광양중학교,37.5308913414973,127.08616998675,중
동원중학교,37.6038226403943,127.109498124672,하
영남중학교,37.4978721812656,126.895836459703,중
진관중학교,37.6442556363265,126.925727657672,상
솔샘중학교,37.6237648476803,127.012068855446,중
가산중학교,37.468777055274,126.894474890365,중
신구중학교,37.5274422864928,127.031672730195,중
명일중학교,37.5576563502383,127.14729852725,상
세일중학교,37.4745944107703,126.895368861106,중
영동중학교,37.465986287158,127.025140749981,중
용문중학교,37.5886903262008,127.024660795253,하
영파여자중학교,37.5327371486645,127.119740221132,중
양진중학교,37.5445751665695,127.098311399741,상
장충중학교,37.5535149002283,127.006414953028,하
청운중학교,37.5891709420972,126.971088602259,중
둔촌중학교,37.5308360856293,127.146331741485,중
영란여자중학교,37.6031323992803,127.105332396209,중
동국대학교사범대학부속중학교,37.5780471818476,127.075133018965,중
동덕여자중학교,37.4758460567445,126.992615816174,중
상명대학교사범대학부속여자중학교,37.604108905882,126.955159496571,하
무학중학교,37.557701190017,127.031992242352,상
성일중학교,37.5818502321361,127.033850440748,하
등원중학교,37.5597340202733,126.85181537298,중
서울봉현초등학교,37.4912022088395,126.955347165898,중
서울잠전초등학교,37.5073349275982,127.083864376692,하
서울신영초등학교,37.5010060169412,126.896094817069,하
명지초등학교,37.5836299393884,126.928231470941,중
서울수송초등학교,37.6373144075316,127.032917771185,중
서울길음초등학교,37.6136311475404,127.016659970388,중
서울신림초등학교,37.4771198534832,126.926876735629,중
서울영도초등학교,37.5359499494616,126.871942644571,중
서울우면초등학교,37.4653655626944,127.026054562784,중
서울남성초등학교,37.4846330175369,126.975577985193,하
서울개일초등학교,37.4862353839469,127.057790853452,하
서울숭미초등학교,37.6510234416817,127.027944278021,중
서울녹번초등학교,37.6045833930687,126.925746281804,중
서울남정초등학교,37.5356738275449,126.964803669293,하
서울양전초등학교,37.4902478541395,127.069170862479,하
서울원효초등학교,37.5361612583146,126.951545316146,하
서울온수초등학교,37.4935106167356,126.826661571624,중
서울문백초등학교,37.4471198696556,126.898688718403,하
서울세곡초등학교,37.5050604361168,126.849126611988,하
서울항동초등학교,37.4770921430884,126.824189454348,중
서울쌍문초등학교,37.6483638272869,127.024291051625,중
서울마천초등학교,37.495437509372,127.152704624882,중
서울자양초등학교,37.5368378891148,127.080107720459,하
서울등명초등학교,37.560894450375,126.842382226829,상
서울강명초등학교,37.5547060358492,127.173374480645,중
서울개화초등학교,37.5739262377478,126.804694204855,상
서울아주초등학교,37.50578969665,127.075317277909,하
매원초등학교,37.597674141541,127.019187491701,중
서울진관초등학교,37.6454198616021,126.929052478211,중
서울동일초등학교,37.6648178269709,127.054322233957,하
서울신내초등학교,37.6049342235675,127.100128462105,중
서울장안초등학교,37.549876450253,127.072402467919,하
서울장위초등학교,37.6114425067997,127.050006419755,중
서울동신초등학교,37.5832878743837,127.017057951549,하
서울정덕초등학교,37.5982399496277,127.013421324355,중
서울공덕초등학교,37.5458033455121,126.954823056539,하
서울은천초등학교,37.4865852040387,126.942679132637,중
서울용마초등학교,37.5578273465317,127.083527417056,중
명지초등학교,37.5836299393884,126.928231470941,하
서울종암초등학교,37.5823074106355,127.031856383108,하
서울일원초등학교,37.4898127052732,127.076141940265,하
서울청운초등학교,37.585805731799,126.969294698603,하
서울상지초등학교,37.5797510164641,126.882073551893,하
서울하늘초등학교,37.5858060895514,126.880857196502,중
동산초등학교,37.5562046295135,127.016725380867,하
서울잠동초등학교,37.518364083155,127.099997855402,하
서울삼전초등학교,37.5017012801562,127.093268133907,중
서울휘봉초등학교,37.5856764110055,127.070041638322,중
서울숭례초등학교,37.594521188017,127.035297176327,중
서울왕북초등학교,37.4862610232719,127.086237195421,하
서울율현초등학교,37.474558700755,127.108265007698,중
서울중흥초등학교,37.6014097153165,127.083849146888,상
서울명덕초등학교,37.5567623333733,127.145081475071,중
서울반원초등학교,37.5103872227025,127.004236132457,중
서울방학초등학교,37.6639337284245,127.032747955457,하
서울인수초등학교,37.6430505301735,127.009135759866,중
서울유현초등학교,37.632286451855,127.011327052457,하
서울지향초등학교,37.5128376807713,126.837023804089,하
서울청파초등학교,37.5473049014312,126.963543924367,하
서울서이초등학교,37.491564668711,127.025618024318,중
서울세륜초등학교,37.5185748448001,127.134157724554,하
은석초등학교,37.5784502701654,127.076003088926,상
서울은평초등학교,37.6023040358796,126.934033612153,하
서울언남초등학교,37.4541133292306,127.061436582525,중
서울세명초등학교,37.4688571015783,127.091075885061,중
서울수리초등학교,37.6203073698534,126.934110930932,하
서울염동초등학교,37.5520954793159,126.872350948978,중
서울연천초등학교,37.6213492886599,126.929917884841,하
서울용동초등학교,37.6410575739212,127.069114774673,하
서울서교초등학교,37.554881730967,126.924382439365,중
서울행현초등학교,37.5577089897922,127.0293680158,중
서울인왕초등학교,37.5902198832433,126.944804483066,하
서울개봉초등학교,37.4895280611996,126.857972181036,중
서울고척초등학교,37.5009977911143,126.8568624099,하
서울가인초등학교,37.6594678039701,127.042950889775,하
서울누원초등학교,37.6872327127492,127.04926716395,중
화랑초등학교,37.6273815936787,127.091621159803,상
서울잠원초등학교,37.5018590933365,126.9983875282,중
서울상원초등학교,37.6676655147961,127.059630713208,하
서울세검정초등학교,37.6034986015128,126.961073121539,중
서울청구초등학교,37.5591166793514,127.013724413955,중
서울가원초등학교,37.4894427777046,127.111028747643,하
서울서빙고초등학교,37.5220689203394,126.992300401397,하
서울면동초등학교,37.5852407128388,127.085961098757,중
서울연지초등학교,37.6331961990879,127.059550025404,하
서울원당초등학교,37.4813047920283,126.955766635019,하
서울동원초등학교,37.604668339535,127.104292115551,하
서울공항초등학교,37.563110720995,126.821316918027,중
서울북성초등학교,37.55963212308,126.951834913817,하
서울등양초등학교,37.5649470358937,126.844760249704,상
서울상경초등학교,37.6704594706621,127.051773754079,중
서울한서초등학교,37.5536478329572,126.949778833645,상
서울조원초등학교,37.484127765974,126.909505620969,하
서울양재초등학교,37.4741653841614,127.03189250195,하
성동초등학교,37.5332813682573,127.089281026795,중
서울혜화초등학교,37.5891727709231,126.999927989279,중
서울휘경초등학교,37.5856754144498,127.057916891964,하
서울당산초등학교,37.5401191186811,126.896241067017,하
중앙대학교사범대학부속초등학교,37.5052685494717,126.960162287237,하
금성초등학교,37.6153151256555,127.089858462734,하
서울구암초등학교,37.4892174749954,126.946271723126,중
세종초등학교,37.5530110986438,127.072864629554,중
서울원광초등학교,37.654290852548,127.075304285056,하
서울월곡초등학교,37.6100244163153,127.046081036716,하
서울마포초등학교,37.5386376331175,126.949973786127,중
서울대진초등학교,37.4970275687873,127.077861373551,하
서울일신초등학교,37.5988135716924,127.040178106531,하
대광초등학교,37.5791510372431,127.023445857158,하
서울방일초등학교,37.4852056040312,126.998848974708,하
서울신목초등학교,37.5166109770006,126.872640811853,중
계성초등학교,37.5049357208076,126.996654362592,하
서울홍릉초등학교,37.5906875196186,127.047705124334,하
서울대모초등학교,37.4805984530071,127.085993825956,하
서울난우초등학교,37.4771205875183,126.917458792183,중
서울우암초등학교,37.4722955480804,127.02372343403,하
추계초등학교,37.5631767195176,126.954059321222,상
서울봉은초등학교,37.5200478271392,127.060746725412,하
서울봉천초등학교,37.4832732140812,126.95820924848,중
서울천일초등학교,37.5443612197289,127.133436718515,하
서울삼육초등학교,37.5896941349867,127.0482485373,하
서울신당초등학교,37.5636262141245,127.023673134876,하
서울화일초등학교,37.5407120318703,126.847470802939,중
서울성내초등학교,37.5313578593416,127.122500139991,중
서울선유초등학교,37.532879190933,126.892776819259,하
동북초등학교,37.6562750160952,127.026703057445,상
서울연촌초등학교,37.6344239191317,127.072522941451,중
서울당현초등학교,37.6482303134222,127.058252457257,하
서울미양초등학교,37.6215324222942,127.014133356491,하
서울중대초등학교,37.4998119038214,127.113605457993,중
서울성서초등학교,37.5610150373718,126.910759005302,하
광운초등학교,37.6189751371516,127.055243952183,하
동북초등학교,37.6562750160952,127.026703057445,하
서울방화초등학교,37.5687040876215,126.807498167739,하
서울영원초등학교,37.5107193620837,126.902182504089,하
동산초등학교,37.5562046295135,127.016725380867,하
서울양화초등학교,37.5436692981533,126.873986042971,중
서울염창초등학교,37.5532261352883,126.867600184199,중
서울중곡초등학교,37.5748917275114,127.083439043719,중
서울미동초등학교,37.5633505669619,126.965886060285,하
서울묘곡초등학교,37.5587127850485,127.153093406496,중
서울동구로초등학교,37.4944479994725,126.893016334052,하
서울한강초등학교,37.5252261730909,126.965099429477,상
서울자운초등학교,37.6580556761129,127.047017564524,중
서울개롱초등학교,37.4973626123965,127.139888149341,하
서울신남초등학교,37.5164578282463,126.843152158167,하
금성초등학교,37.6153151256555,127.089858462734,하
서울길동초등학교,37.5385916779149,127.144972942492,중
서울오륜초등학교,37.5124274792928,127.134396802963,하
서울창림초등학교,37.6432370796248,127.041604074164,중
화랑초등학교,37.6273815936787,127.091621159803,하
계성초등학교,37.5049357208076,126.996654362592,상
서울숭곡초등학교,37.6084328380922,127.032815115145,하
서울송화초등학교,37.5681504658023,126.818032939459,중
서울문래초등학교,37.5191403848287,126.893605730635,중
서울불광초등학교,37.6134294463781,126.930718712253,중
서울신도림초등학교,37.5119963604915,126.88315069881,중
서울남명초등학교,37.5156885267235,126.854099844566,상
서울우장초등학교,37.5496381852817,126.845984193202,중
서울면목초등학교,37.5906965996805,127.087287822911,중
금성초등학교,37.6153151256555,127.089858462734,상
서울북한산초등학교,37.6536320835839,126.950462446061,상
서울창원초등학교,37.6526440884387,127.039979883482,하
서울고은초등학교,37.585001844196,126.943974937789,하
서울송전초등학교,37.5088312569718,127.095121373383,중
서울구로남초등학교,37.4847045985983,126.890267788001,중
서울방이초등학교,37.513512293639,127.120531131015,하
서울역삼초등학교,37.4931444060362,127.032564910969,하
서울오현초등학교,37.6232028439088,127.046225894356,하
서울자곡초등학교,37.4720493601914,127.099482575625,하
영훈초등학교,37.6146818749027,127.02809331872,하
서울금동초등학교,37.4477657831877,126.916396430625,중
서울배봉초등학교,37.58008416213,127.066871936075,하
서울등마초등학교,37.5420437126904,126.861667207498,중
서울난향초등학교,37.4628218910704,126.918336846046,중
서울풍납초등학교,37.5352940632209,127.117532366819,하
서울응암초등학교,37.5887531914177,126.921616096958,중
서울녹천초등학교,37.6285101097035,127.063134105063,하
서울남산초등학교,37.5597837446411,126.986776737543,상
서울언주초등학교,37.4863219964306,127.03679299115,중
서울미래초등학교,37.5051066487493,126.888080264013,하
서울은진초등학교,37.6330440427703,126.920996007067,하
동산초등학교,37.5562046295135,127.016725380867,하
서울답십리초등학교,37.5688043221289,127.055427038114,중
대광초등학교,37.5791510372431,127.023445857158,상
서울중화초등학교,37.6029216253955,127.094064994908,중
서울옥정초등학교,37.5423097389598,127.015785478614,중
서울영림초등학교,37.4873460122893,126.902516130281,상
서울신강초등학교,37.5258441852217,126.842263907731,하
서울신양초등학교,37.5346820949284,127.0699952764,하
홍익대학교사범대학부속초등학교,37.559665162458,126.912928685692,하
서울서신초등학교,37.5922940508202,126.907382316218,하
서울목운초등학교,37.527009517428,126.873044206364,중
서울강일초등학교,37.565255684305,127.177212459316,중
서울당중초등학교,37.52628923031,126.889413529916,중
서울수서초등학교,37.4911373654824,127.10185783552,상
서울신현초등학교,37.6058145949305,127.093521755522,하
서울장월초등학교,37.6219292248914,127.047320465849,하
계성초등학교,37.5049357208076,126.996654362592,하
서울신기초등학교,37.5113123131977,126.854212986887,중
서울사근초등학교,37.5626797138007,127.047573849243,상
서울대동초등학교,37.4937093653318,126.900450594121,하
서울신정초등학교,37.5320717086296,126.852357856852,중
서울광장초등학교,37.5485492186653,127.101799885644,하
서울한천초등학교,37.6207501680548,127.069258063469,중
서울강신초등학교,37.5420997085334,126.829583681761,중
서울영화초등학교,37.5089369468762,126.932815969374,하
서울강월초등학교,37.516341716111,126.833431935892,중
성동초등학교,37.5332813682573,127.089281026795,하
서울덕의초등학교,37.5060004032334,126.857353094103,중
서울청룡초등학교,37.4767252713626,126.951284574125,하
서울신서초등학교,37.5205352530134,126.862325015812,중
서울구일초등학교,37.4931918730561,126.873472709056,중
서울치현초등학교,37.5759191517213,126.814645646553,중
서울새솔초등학교,37.6179523956105,127.111328411856,중
서울토성초등학교,37.5318963267968,127.115772382237,중
서울신학초등학교,37.6612204531084,127.025721318601,하
서울대길초등학교,37.4982314495379,126.913035010017,하
서울인헌초등학교,37.4767753536009,126.959875787277,중
서울가곡초등학교,37.5557076050115,126.836103074522,하
서울행당초등학교,37.5570191301189,127.034873404864,하
서울대방초등학교,37.5029001208602,126.919020182507,하
서울등현초등학교,37.5614511765549,126.847598419984,하
서울신계초등학교,37.6299890777455,127.052871958868,하
서울어울초등학교,37.6065633137733,126.935058620612,하
서울고원초등학교,37.4976454267483,126.865771276704,하
서울염리초등학교,37.5425709323083,126.946247603396,중
서울발산초등학교,37.5502624356308,126.830994377549,중
금성초등학교,37.6153151256555,127.089858462734,하
서울대곡초등학교,37.4947106436849,127.065026465684,중
서울상신초등학교,37.5975537179419,126.904604886275,하
서울용곡초등학교,37.5671086161443,127.088452984118,하
서울송파초등학교,37.5069549745149,127.111247174893,중
서울상곡초등학교,37.6628823049142,127.062234187186,하
서울광희초등학교,37.5672992845452,127.015687859678,하
서울영신초등학교,37.5101719627186,126.918122078214,중
서울중목초등학교,37.5900368304084,127.079200700601,하
서울가재울초등학교,37.5737644190198,126.918388033648,중
서울신원초등학교,37.5295155831457,126.829865622881,하
서울여의도초등학교,37.5232048215986,126.93679444014,중
서울문교초등학교,37.4667696443557,126.90892992546,하
서울신묵초등학교,37.6065228487307,127.075835832737,하
서울상계초등학교,37.6588438529621,127.066336425835,하
서울은정초등학교,37.5111416389366,126.867180395408,하
서울월촌초등학교,37.5406954304154,126.876258028151,중
성동초등학교,37.5332813682573,127.089281026795,상
서울신북초등학교,37.5715459609872,126.904868991641,중
서울수색초등학교,37.5851721490482,126.896012135221,상
서울가락초등학교,37.4998746399971,127.107214872322,중
서울안암초등학교,37.5871586956296,127.022098883314,하
서울성원초등학교,37.5669324413569,126.905013630897,하
서울이태원초등학교,37.5364777066784,126.987672660332,하
서울도신초등학교,37.4992678949668,126.900714062322,하
서울동의초등학교,37.5534224448219,127.099047310011,중
서울화계초등학교,37.6238849781413,127.02971619019,중
서울장충초등학교,37.559971222213,127.01170475684,하
서울면일초등학교,37.5920415995378,127.099794712349,중
서울노량진초등학교,37.5117195690698,126.940827465638,하
서울경일초등학교,37.5409418986185,127.046605149237,하
서울한산초등학교,37.5286945837724,127.14107694998,중
서울신석초등학교,37.5445357278463,126.937779457981,중
서울신도초등학교,37.6329384289784,126.929198935551,중
서울내발산초등학교,37.5508825455676,126.838164214765,중
서울난곡초등학교,37.4691282036291,126.916341558815,하
서울신남성초등학교,37.4887047110087,126.964679741398,하
동광초등학교,37.4519206711218,126.915824008297,하
서울선사초등학교,37.5558469097869,127.12819596827,중
서울개웅초등학교,37.4885713176365,126.849982268839,하
서울계상초등학교,37.6624464105885,127.068880275281,하
서울방현초등학교,37.4765029769283,126.990073388581,상
서울태랑초등학교,37.6262508612825,127.090915053347,중
서울정심초등학교,37.4719826762833,126.908186532287,하
서울대치초등학교,37.4912865672214,127.06197065881,중
서울번동초등학교,37.6290238580608,127.040039390037,중
서울오정초등학교,37.4901372514516,126.82641766297,하
서울양강초등학교,37.5241103465762,126.847375305566,하
서울공진초등학교,37.5578308778281,126.822806144479,중
서울신방학초등학교,37.6666842526367,127.028918089521,하
서울우이초등학교,37.6386058279529,127.014240485582,중
서울삼성초등학교,37.4685220375851,126.940492900894,하
서울등원초등학교,37.5598135358227,126.850068963394,상
서울당서초등학교,37.5320274377069,126.89981419859,중
서울동자초등학교,37.5350582094918,127.072179165371,중
서울백석초등학교,37.5536476529209,126.862425846537,하
서울정수초등학교,37.6037748856219,127.007718883621,하
서울장곡초등학교,37.6168600216767,127.048151233375,하
서울삼정초등학교,37.5805084341875,126.810493686239,상
서울소의초등학교,37.552781864533,126.960655552156,하
서울행림초등학교,37.4828114848946,126.964977725041,하
화랑초등학교,37.6273815936787,127.091621159803,상
서울삼광초등학교,37.5477523117279,126.976594308147,하
서울도봉초등학교,37.679961751365,127.038288664028,하
서울등서초등학교,37.5518843920056,126.855038093326,하
서울묵현초등학교,37.609044756978,127.073928695922,하
서울개명초등학교,37.483056382598,126.850940659082,하
서울흑석초등학교,37.5082970524535,126.965149160443,하
서울학동초등학교,37.512045952,127.039435597045,하
서울태릉초등학교,37.622879790197,127.08478195175,중
서울양천초등학교,37.5701881708645,126.839539660332,하
서울신창초등학교,37.6365395299158,127.042084340998,하
서울사당초등학교,37.4738196175948,126.973366964486,하
서울교육대학교부설초등학교,37.4907404857731,127.015424537648,하
서울금양초등학교,37.5409423141075,126.961831873199,중
서울창신초등학교,37.5762114748296,127.014293687874,하
서울문정초등학교,37.4890774089099,127.129206175689,중
서울염경초등학교,37.5550006717487,126.871204647976,중
서울버들초등학교,37.5102185018601,127.089274587416,하
서울충무초등학교,37.5619494839149,127.001235055009,상
서울월천초등학교,37.6479137277855,127.051425751311,하
성신초등학교,37.5946226781717,127.023128563512,하
숭의초등학교,37.5578530747432,126.987481605528,하
청원초등학교,37.6652515464657,127.062532889006,하
서울용두초등학교,37.5764049847235,127.0283819823,하
서울대왕초등학교,37.4646391801831,127.105303959604,중
